time,407
0,-2067.53
1,-1991.19
2,-1853.70
3,-1777.43
4,-1802.72
5,-1928.83
6,-2217.55
7,-2522.50
8,-2516.57
9,-2427.13
10,-2431.23
11,-2420.46
12,-2361.27
13,-2281.65
14,-2336.64
15,-2409.96
16,-2467.35
17,-2498.05
18,-2521.37
19,-2491.21
20,-2465.36
21,-2410.57
22,-2342.82
23,-2255.35
24,-2082.89
25,-2031.97
26,-1966.09
27,-1838.39
28,-1765.30
29,-1781.72
30,-1926.58
31,-2214.53
32,-2503.58
33,-2519.39
34,-2422.91
35,-2431.86
36,-2412.39
37,-2358.74
38,-2282.23
39,-2347.96
40,-2395.93
41,-2469.78
42,-2503.15
43,-2515.14
44,-2504.03
45,-2467.75
46,-2399.88
47,-2348.66
48,-2253.86
49,-2095.07
50,-2037.99
51,-1966.73
52,-1835.05
53,-1764.50
54,-1795.72
55,-1921.46
56,-2213.61
57,-2506.80
58,-2513.56
59,-2423.41
60,-2432.78
61,-2407.90
62,-2360.90
63,-2279.36
64,-2336.73
65,-2401.03
66,-2464.57
67,-2490.86
68,-2518.81
69,-2498.47
70,-2475.70
71,-2414.74
72,-2340.55
73,-2256.03
74,-2083.41
75,-2038.62
76,-1957.58
77,-1835.44
78,-1766.14
79,-1792.68
80,-1919.11
81,-2207.57
82,-2521.43
83,-2518.00
84,-2431.27
85,-2442.15
86,-2421.55
87,-2362.74
88,-2286.16
89,-2342.27
90,-2398.01
91,-2463.53
92,-2497.00
93,-2528.11
94,-2492.12
95,-2480.92
96,-2397.81
97,-2338.33
98,-2252.20
99,-2069.93
100,-2038.28
101,-1962.94
102,-1840.02
103,-1764.09
104,-1787.55
105,-1916.82
106,-2207.13
107,-2521.15
108,-2509.62
109,-2426.52
110,-2438.88
111,-2415.39
112,-2359.49
113,-2274.95
114,-2342.41
115,-2402.23
116,-2464.39
117,-2491.55
118,-2519.95
119,-2499.53
120,-2466.95
121,-2409.10
122,-2348.95
123,-2253.84
124,-2088.47
125,-2030.28
126,-1965.01
127,-1841.78
128,-1758.44
129,-1785.07
130,-1909.28
131,-2204.41
132,-2515.79
133,-2514.45
134,-2420.70
135,-2430.27
136,-2404.56
137,-2361.71
138,-2284.89
139,-2330.43
140,-2401.79
141,-2468.49
142,-2505.04
143,-2519.91
144,-2509.96
145,-2469.75
146,-2413.31
147,-2343.99
148,-2254.46
149,-2078.39
150,-2028.31
151,-1953.17
152,-1828.82
153,-1763.14
154,-1782.46
155,-1930.96
156,-2213.13
157,-2512.67
158,-2511.96
159,-2422.16
160,-2433.74
161,-2416.25
162,-2353.30
163,-2276.17
164,-2330.22
165,-2411.06
166,-2470.94
167,-2508.03
168,-2511.22
169,-2501.16
170,-2477.77
171,-2403.26
172,-2340.46
173,-2255.93
174,-2086.65
175,-2024.60
176,-1964.01
177,-1838.41
178,-1764.13
179,-1791.85
180,-1920.54
181,-2201.29
182,-2511.87
183,-2525.14
184,-2419.73
185,-2436.24
186,-2413.30
187,-2358.02
188,-2275.88
189,-2339.98
190,-2403.62
191,-2467.48
192,-2501.85
193,-2521.37
194,-2500.12
195,-2460.04
196,-2402.06
197,-2338.08
198,-2248.56
199,-2074.74
200,-2029.90
201,-1966.65
202,-1843.25
203,-1746.53
204,-1778.54
205,-1914.96
206,-2216.16
207,-2503.16
208,-2512.75
209,-2425.02
210,-2428.41
211,-2420.63
212,-2360.70
213,-2285.33
214,-2349.80
215,-2402.69
216,-2470.36
217,-2500.79
218,-2518.27
219,-2504.04
220,-2467.13
221,-2410.98
222,-2340.39
223,-2255.26
224,-2086.03
225,-2035.14
226,-1969.13
227,-1829.77
228,-1759.38
229,-1774.82
230,-1920.41
231,-2200.69
232,-2505.78
233,-2524.76
234,-2423.94
235,-2443.17
236,-2417.64
237,-2363.20
238,-2270.01
239,-2335.71
240,-2400.55
241,-2478.86
242,-2502.68
243,-2519.61
244,-2501.39
245,-2468.60
246,-2412.86
247,-2350.29
248,-2250.97
249,-2086.77
250,-2031.87
251,-1959.04
252,-1833.71
253,-1764.57
254,-1779.21
255,-1929.54
256,-2204.92
257,-2517.63
258,-2517.32
259,-2411.75
260,-2438.81
261,-2406.83
262,-2367.32
263,-2272.64
264,-2343.00
265,-2412.86
266,-2460.18
267,-2501.60
268,-2521.38
269,-2499.17
270,-2475.13
271,-2401.45
272,-2356.51
273,-2261.32
274,-2078.58
275,-2038.34
276,-1962.60
277,-1843.09
278,-1759.40
279,-1791.44
280,-1925.89
281,-2212.08
282,-2516.45
283,-2513.16
284,-2417.56
285,-2435.66
286,-2425.70
287,-2365.88
288,-2276.19
289,-2340.33
290,-2399.97
291,-2467.58
292,-2509.96
293,-2514.15
294,-2498.52
295,-2475.37
296,-2407.26
297,-2335.54
298,-2251.87
299,-2077.86
300,-2036.10
301,-1967.37
302,-1829.88
303,-1754.72
304,-1786.27
305,-1915.32
306,-2208.18
307,-2506.67
308,-2526.89
309,-2418.42
310,-2446.31
311,-2410.88
312,-2358.39
313,-2271.12
314,-2343.28
315,-2397.33
316,-2463.34
317,-2494.66
318,-2522.51
319,-2495.71
320,-2472.96
321,-2403.81
322,-2347.09
323,-2255.93
324,-2077.58
325,-2037.05
326,-1966.75
327,-1842.54
328,-1761.91
329,-1791.43
330,-1917.97
331,-2200.92
332,-2505.99
333,-2522.45
334,-2417.71
335,-2435.85
336,-2424.18
337,-2355.27
338,-2272.53
339,-2340.90
340,-2400.14
341,-2464.44
342,-2498.49
343,-2522.81
344,-2500.18
345,-2471.26
346,-2405.23
347,-2349.69
348,-2245.31
349,-2074.63
350,-2025.00
351,-1956.49
352,-1839.82
353,-1768.78
354,-1785.21
355,-1922.04
356,-2211.80
357,-2516.15
358,-2522.38
359,-2420.46
360,-2428.77
361,-2415.36
362,-2357.88
363,-2283.68
364,-2334.98
365,-2402.52
366,-2463.05
367,-2498.94
368,-2512.97
369,-2503.88
370,-2473.89
371,-2415.77
372,-2345.60
373,-2255.12
374,-2077.13
375,-2033.35
376,-1961.59
377,-1834.72
378,-1758.35
379,-1781.40
380,-1917.13
381,-2207.44
382,-2518.49
383,-2524.63
384,-2428.98
385,-2440.37
386,-2416.50
387,-2364.72
388,-2277.31
389,-2342.09
390,-2408.70
391,-2464.70
392,-2501.08
393,-2517.03
394,-2504.58
395,-2467.03
396,-2402.20
397,-2335.92
398,-2256.86
399,-2084.05
400,-2031.29
401,-1963.75
402,-1841.37
403,-1751.52
404,-1791.44
405,-1916.62
406,-2204.31
407,-2506.06
408,-2510.32
409,-2423.02
410,-2432.90
411,-2418.96
412,-2356.80
413,-2281.30
414,-2332.36
415,-2399.23
416,-2464.50
417,-2493.57
418,-2518.96
419,-2503.34
420,-2471.11
421,-2409.81
422,-2342.38
423,-2241.91
424,-2089.59
425,-2032.44
426,-1966.34
427,-1831.20
428,-1754.50
429,-1785.38
430,-1916.49
431,-2204.88
432,-2516.75
433,-2520.21
434,-2413.41
435,-2439.13
436,-2416.70
437,-2358.45
438,-2280.16
439,-2336.88
440,-2401.23
441,-2464.51
442,-2512.01
443,-2513.14
444,-2504.24
445,-2470.92
446,-2404.64
447,-2347.47
448,-2253.82
449,-2074.27
450,-2033.62
451,-1964.68
452,-1831.28
453,-1757.72
454,-1786.63
455,-1925.58
456,-2199.83
457,-2515.88
458,-2508.59
459,-2423.01
460,-2433.77
461,-2419.38
462,-2361.18
463,-2289.92
464,-2346.26
465,-2402.31
466,-2463.77
467,-2494.99
468,-2520.29
469,-2499.58
470,-2470.00
471,-2409.19
472,-2336.23
473,-2259.77
474,-2085.77
475,-2033.95
476,-1959.70
477,-1836.28
478,-1762.13
479,-1784.57
480,-1914.06
481,-2205.30
482,-2519.28
483,-2510.24
484,-2420.58
485,-2435.94
486,-2415.58
487,-2362.70
488,-2275.46
489,-2331.02
490,-2404.29
491,-2469.74
492,-2505.41
493,-2515.34
494,-2507.37
495,-2466.40
496,-2411.70
497,-2343.50
498,-2247.30
499,-2084.10
500,-2033.23
501,-1963.07
502,-1832.80
503,-1767.00
504,-1787.91
505,-1925.19
506,-2208.58
507,-2517.15
508,-2520.13
509,-2415.47
510,-2427.45
511,-2428.01
512,-2358.21
513,-2289.49
514,-2335.45
515,-2402.07
516,-2466.39
517,-2500.82
518,-2516.97
519,-2502.19
520,-2468.09
521,-2397.48
522,-2350.85
523,-2249.64
524,-2083.76
525,-2034.95
526,-1958.77
527,-1834.20
528,-1759.14
529,-1782.04
530,-1927.45
531,-2209.14
532,-2514.86
533,-2514.81
534,-2420.06
535,-2421.68
536,-2414.67
537,-2365.08
538,-2273.69
539,-2337.41
540,-2405.32
541,-2460.47
542,-2508.15
543,-2517.92
544,-2495.44
545,-2470.25
