time,53,65,111,154,158,229,234,236,340,381
113,34.97,37.06,34.73,34.43,34.52,34.35,35.91,37.94,36.66,36.06
114,34.65,36.79,34.41,34.08,34.20,34.02,35.59,37.89,36.47,35.75
115,34.24,36.40,34.02,33.66,33.81,33.62,35.19,37.51,36.07,35.34
116,33.83,35.96,33.63,33.25,33.41,33.20,34.76,37.03,35.61,34.90
117,33.58,35.68,33.39,33.00,33.17,32.96,34.51,36.67,35.29,34.63
118,33.45,35.52,33.27,32.88,33.05,32.83,34.37,36.44,35.10,34.48
119,33.56,35.59,33.38,33.01,33.17,32.94,34.48,36.40,35.13,34.57
120,33.78,35.80,33.60,33.24,33.39,33.16,34.70,36.58,35.33,34.79
121,34.19,36.22,33.99,33.65,33.78,33.57,35.11,36.98,35.75,35.21
122,34.59,36.64,34.37,34.05,34.16,33.97,35.52,37.45,36.21,35.64
123,35.11,37.19,34.86,34.57,34.66,34.49,36.05,38.06,36.79,36.20
124,35.96,38.10,35.67,35.42,35.46,35.34,36.91,39.04,37.75,37.11
125,36.18,38.38,35.87,35.62,35.66,35.55,37.14,39.49,38.10,37.37
126,36.47,38.71,36.13,35.90,35.92,35.83,37.43,39.95,38.49,37.69
127,36.91,39.20,36.53,36.34,36.33,36.27,37.89,40.56,39.04,38.19
128,37.14,39.49,36.74,36.56,36.53,36.51,38.13,40.97,39.38,38.46
129,37.07,39.46,36.68,36.48,36.47,36.44,38.07,41.07,39.40,38.41
130,36.64,39.04,36.28,36.03,36.06,36.01,37.64,40.71,38.99,37.97
131,35.40,37.74,35.11,34.78,34.88,34.77,36.38,39.22,37.59,36.65
132,33.51,35.76,33.30,32.88,33.07,32.88,34.47,36.98,35.46,34.65
133,33.48,35.66,33.28,32.87,33.06,32.85,34.42,36.81,35.34,34.57
134,34.13,36.22,33.92,33.56,33.70,33.50,35.06,37.19,35.84,35.19
135,34.03,36.13,33.83,33.47,33.62,33.41,34.97,37.10,35.74,35.09
136,34.14,36.21,33.93,33.58,33.72,33.51,35.07,37.10,35.79,35.19
137,34.50,36.57,34.28,33.96,34.08,33.88,35.43,37.42,36.14,35.56
138,34.97,37.06,34.73,34.43,34.52,34.35,35.91,37.94,36.66,36.06
139,34.65,36.79,34.41,34.08,34.20,34.02,35.59,37.89,36.47,35.75
140,34.24,36.40,34.02,33.66,33.81,33.62,35.19,37.51,36.07,35.34
141,33.83,35.96,33.63,33.25,33.41,33.20,34.76,37.03,35.61,34.90
142,33.58,35.68,33.39,33.00,33.17,32.96,34.51,36.67,35.29,34.63
143,33.45,35.52,33.27,32.88,33.05,32.83,34.37,36.44,35.10,34.48
144,33.56,35.59,33.38,33.01,33.17,32.94,34.48,36.40,35.13,34.57
145,33.78,35.80,33.60,33.24,33.39,33.16,34.70,36.58,35.33,34.79
146,34.19,36.22,33.99,33.65,33.78,33.57,35.11,36.98,35.75,35.21
147,34.59,36.64,34.37,34.05,34.16,33.97,35.52,37.45,36.21,35.64
148,35.11,37.19,34.86,34.57,34.66,34.49,36.05,38.06,36.79,36.20
149,35.96,38.10,35.67,35.42,35.46,35.34,36.91,39.04,37.75,37.11
150,36.18,38.38,35.87,35.62,35.66,35.55,37.14,39.49,38.10,37.37
151,36.47,38.71,36.13,35.90,35.92,35.83,37.43,39.95,38.49,37.69
152,36.91,39.20,36.53,36.34,36.33,36.27,37.89,40.56,39.04,38.19
153,37.14,39.49,36.74,36.56,36.53,36.51,38.13,40.97,39.38,38.46
154,37.07,39.46,36.68,36.48,36.47,36.44,38.07,41.07,39.40,38.41
155,36.64,39.04,36.28,36.03,36.06,36.01,37.64,40.71,38.99,37.97
156,35.40,37.74,35.11,34.78,34.88,34.77,36.38,39.22,37.59,36.65
157,33.51,35.76,33.30,32.88,33.07,32.88,34.47,36.98,35.46,34.65
158,33.48,35.66,33.28,32.87,33.06,32.85,34.42,36.81,35.34,34.57
159,34.13,36.22,33.92,33.56,33.70,33.50,35.06,37.19,35.84,35.19
160,34.03,36.13,33.83,33.47,33.62,33.41,34.97,37.10,35.74,35.09
161,34.14,36.21,33.93,33.58,33.72,33.51,35.07,37.10,35.79,35.19
162,34.50,36.57,34.28,33.96,34.08,33.88,35.43,37.42,36.14,35.56
163,34.97,37.06,34.73,34.43,34.52,34.35,35.91,37.94,36.66,36.06
164,34.65,36.79,34.41,34.08,34.20,34.02,35.59,37.89,36.47,35.75
165,34.24,36.40,34.02,33.66,33.81,33.62,35.19,37.51,36.07,35.34
166,33.83,35.96,33.63,33.25,33.41,33.20,34.76,37.03,35.61,34.90
167,33.58,35.68,33.39,33.00,33.17,32.96,34.51,36.67,35.29,34.63
168,33.45,35.52,33.27,32.88,33.05,32.83,34.37,36.44,35.10,34.48
169,33.56,35.59,33.38,33.01,33.17,32.94,34.48,36.40,35.13,34.57
170,33.78,35.80,33.60,33.24,33.39,33.16,34.70,36.58,35.33,34.79
171,34.19,36.22,33.99,33.65,33.78,33.57,35.11,36.98,35.75,35.21
172,34.59,36.64,34.37,34.05,34.16,33.97,35.52,37.45,36.21,35.64
173,35.11,37.19,34.86,34.57,34.66,34.49,36.05,38.06,36.79,36.20
174,35.96,38.10,35.67,35.42,35.46,35.34,36.91,39.04,37.75,37.11
175,36.18,38.38,35.87,35.62,35.66,35.55,37.14,39.49,38.10,37.37
176,36.47,38.71,36.13,35.90,35.92,35.83,37.43,39.95,38.49,37.69
177,36.91,39.20,36.53,36.34,36.33,36.27,37.89,40.56,39.04,38.19
178,37.14,39.49,36.74,36.56,36.53,36.51,38.13,40.97,39.38,38.46
179,37.07,39.46,36.68,36.48,36.47,36.44,38.07,41.07,39.40,38.41
180,36.64,39.04,36.28,36.03,36.06,36.01,37.64,40.71,38.99,37.97
181,35.40,37.74,35.11,34.78,34.88,34.77,36.38,39.22,37.59,36.65
182,33.51,35.76,33.30,32.88,33.07,32.88,34.47,36.98,35.46,34.65
183,33.48,35.66,33.28,32.87,33.06,32.85,34.42,36.81,35.34,34.57
184,34.13,36.22,33.92,33.56,33.70,33.50,35.06,37.19,35.84,35.19
185,34.03,36.13,33.83,33.47,33.62,33.41,34.97,37.10,35.74,35.09
186,34.14,36.21,33.93,33.58,33.72,33.51,35.07,37.10,35.79,35.19
187,34.50,36.57,34.28,33.96,34.08,33.88,35.43,37.42,36.14,35.56
188,34.97,37.06,34.73,34.43,34.52,34.35,35.91,37.94,36.66,36.06
189,34.65,36.79,34.41,34.08,34.20,34.02,35.59,37.89,36.47,35.75
190,34.24,36.40,34.02,33.66,33.81,33.62,35.19,37.51,36.07,35.34
191,33.83,35.96,33.63,33.25,33.41,33.20,34.76,37.03,35.61,34.90
192,33.58,35.68,33.39,33.00,33.17,32.96,34.51,36.67,35.29,34.63
193,33.45,35.52,33.27,32.88,33.05,32.83,34.37,36.44,35.10,34.48
194,33.56,35.59,33.38,33.01,33.17,32.94,34.48,36.40,35.13,34.57
195,33.78,35.80,33.60,33.24,33.39,33.16,34.70,36.58,35.33,34.79
196,34.19,36.22,33.99,33.65,33.78,33.57,35.11,36.98,35.75,35.21
197,34.59,36.64,34.37,34.05,34.16,33.97,35.52,37.45,36.21,35.64
198,35.11,37.19,34.86,34.57,34.66,34.49,36.05,38.06,36.79,36.20
199,35.96,38.10,35.67,35.42,35.46,35.34,36.91,39.04,37.75,37.11
200,36.18,38.38,35.87,35.62,35.66,35.55,37.14,39.49,38.10,37.37
201,36.47,38.71,36.13,35.90,35.92,35.83,37.43,39.95,38.49,37.69
202,36.91,39.20,36.53,36.34,36.33,36.27,37.89,40.56,39.04,38.19
203,37.14,39.49,36.74,36.56,36.53,36.51,38.13,40.97,39.38,38.46
204,37.07,39.46,36.68,36.48,36.47,36.44,38.07,41.07,39.40,38.41
205,36.64,39.04,36.28,36.03,36.06,36.01,37.64,40.71,38.99,37.97
206,35.40,37.74,35.11,34.78,34.88,34.77,36.38,39.22,37.59,36.65
207,33.51,35.76,33.30,32.88,33.07,32.88,34.47,36.98,35.46,34.65
208,33.48,35.66,33.28,32.87,33.06,32.85,34.42,36.81,35.34,34.57
209,34.13,36.22,33.92,33.56,33.70,33.50,35.06,37.19,35.84,35.19
210,34.03,36.13,33.83,33.47,33.62,33.41,34.97,37.10,35.74,35.09
211,34.14,36.21,33.93,33.58,33.72,33.51,35.07,37.10,35.79,35.19
212,34.50,36.57,34.28,33.96,34.08,33.88,35.43,37.42,36.14,35.56
213,34.97,37.06,34.73,34.43,34.52,34.35,35.91,37.94,36.66,36.06
214,34.65,36.79,34.41,34.08,34.20,34.02,35.59,37.89,36.47,35.75
215,34.24,36.40,34.02,33.66,33.81,33.62,35.19,37.51,36.07,35.34
216,33.83,35.96,33.63,33.25,33.41,33.20,34.76,37.03,35.61,34.90
217,33.58,35.68,33.39,33.00,33.17,32.96,34.51,36.67,35.29,34.63
218,33.45,35.52,33.27,32.88,33.05,32.83,34.37,36.44,35.10,34.48
219,33.56,35.59,33.38,33.01,33.17,32.94,34.48,36.40,35.13,34.57
220,33.78,35.80,33.60,33.24,33.39,33.16,34.70,36.58,35.33,34.79
221,34.19,36.22,33.99,33.65,33.78,33.57,35.11,36.98,35.75,35.21
222,34.59,36.64,34.37,34.05,34.16,33.97,35.52,37.45,36.21,35.64
223,35.11,37.19,34.86,34.57,34.66,34.49,36.05,38.06,36.79,36.20
224,35.96,38.10,35.67,35.42,35.46,35.34,36.91,39.04,37.75,37.11
225,36.18,38.38,35.87,35.62,35.66,35.55,37.14,39.49,38.10,37.37
226,36.47,38.71,36.13,35.90,35.92,35.83,37.43,39.95,38.49,37.69
227,36.91,39.20,36.53,36.34,36.33,36.27,37.89,40.56,39.04,38.19
228,37.14,39.49,36.74,36.56,36.53,36.51,38.13,40.97,39.38,38.46
229,37.07,39.46,36.68,36.48,36.47,36.44,38.07,41.07,39.40,38.41
230,36.64,39.04,36.28,36.03,36.06,36.01,37.64,40.71,38.99,37.97
231,35.40,37.74,35.11,34.78,34.88,34.77,36.38,39.22,37.59,36.65
232,33.51,35.76,33.30,32.88,33.07,32.88,34.47,36.98,35.46,34.65
233,33.48,35.66,33.28,32.87,33.06,32.85,34.42,36.81,35.34,34.57
234,34.13,36.22,33.92,33.56,33.70,33.50,35.06,37.19,35.84,35.19
235,34.03,36.13,33.83,33.47,33.62,33.41,34.97,37.10,35.74,35.09
236,34.14,36.21,33.93,33.58,33.72,33.51,35.07,37.10,35.79,35.19
237,34.50,36.57,34.28,33.96,34.08,33.88,35.43,37.42,36.14,35.56
238,34.97,37.06,34.73,34.43,34.52,34.35,35.91,37.94,36.66,36.06
239,34.65,36.79,34.41,34.08,34.20,34.02,35.59,37.89,36.47,35.75
240,34.24,36.40,34.02,33.66,33.81,33.62,35.19,37.51,36.07,35.34
241,33.83,35.96,33.63,33.25,33.41,33.20,34.76,37.03,35.61,34.90
242,33.58,35.68,33.39,33.00,33.17,32.96,34.51,36.67,35.29,34.63
243,33.45,35.52,33.27,32.88,33.05,32.83,34.37,36.44,35.10,34.48
244,33.56,35.59,33.38,33.01,33.17,32.94,34.48,36.40,35.13,34.57
245,33.78,35.80,33.60,33.24,33.39,33.16,34.70,36.58,35.33,34.79
246,34.19,36.22,33.99,33.65,33.78,33.57,35.11,36.98,35.75,35.21
247,34.59,36.64,34.37,34.05,34.16,33.97,35.52,37.45,36.21,35.64
248,35.11,37.19,34.86,34.57,34.66,34.49,36.05,38.06,36.79,36.20
249,35.96,38.10,35.67,35.42,35.46,35.34,36.91,39.04,37.75,37.11
250,36.18,38.38,35.87,35.62,35.66,35.55,37.14,39.49,38.10,37.37
251,36.47,38.71,36.13,35.90,35.92,35.83,37.43,39.95,38.49,37.69
252,36.91,39.20,36.53,36.34,36.33,36.27,37.89,40.56,39.04,38.19
253,37.14,39.49,36.74,36.56,36.53,36.51,38.13,40.97,39.38,38.46
254,37.07,39.46,36.68,36.48,36.47,36.44,38.07,41.07,39.40,38.41
255,36.64,39.04,36.28,36.03,36.06,36.01,37.64,40.71,38.99,37.97
256,35.40,37.74,35.11,34.78,34.88,34.77,36.38,39.22,37.59,36.65
257,33.51,35.76,33.30,32.88,33.07,32.88,34.47,36.98,35.46,34.65
258,33.48,35.66,33.28,32.87,33.06,32.85,34.42,36.81,35.34,34.57
259,34.13,36.22,33.92,33.56,33.70,33.50,35.06,37.19,35.84,35.19
260,34.03,36.13,33.83,33.47,33.62,33.41,34.97,37.10,35.74,35.09
261,34.14,36.21,33.93,33.58,33.72,33.51,35.07,37.10,35.79,35.19
262,34.50,36.57,34.28,33.96,34.08,33.88,35.43,37.42,36.14,35.56
263,34.97,37.06,34.73,34.43,34.52,34.35,35.91,37.94,36.66,36.06
264,34.65,36.79,34.41,34.08,34.20,34.02,35.59,37.89,36.47,35.75
265,34.24,36.40,34.02,33.66,33.81,33.62,35.19,37.51,36.07,35.34
266,33.83,35.96,33.63,33.25,33.41,33.20,34.76,37.03,35.61,34.90
267,33.58,35.68,33.39,33.00,33.17,32.96,34.51,36.67,35.29,34.63
268,33.45,35.52,33.27,32.88,33.05,32.83,34.37,36.44,35.10,34.48
269,33.56,35.59,33.38,33.01,33.17,32.94,34.48,36.40,35.13,34.57
270,33.78,35.80,33.60,33.24,33.39,33.16,34.70,36.58,35.33,34.79
271,34.19,36.22,33.99,33.65,33.78,33.57,35.11,36.98,35.75,35.21
272,34.59,36.64,34.37,34.05,34.16,33.97,35.52,37.45,36.21,35.64
273,35.11,37.19,34.86,34.57,34.66,34.49,36.05,38.06,36.79,36.20
274,35.96,38.10,35.67,35.42,35.46,35.34,36.91,39.04,37.75,37.11
275,36.18,38.38,35.87,35.62,35.66,35.55,37.14,39.49,38.10,37.37
276,36.47,38.71,36.13,35.90,35.92,35.83,37.43,39.95,38.49,37.69
277,36.91,39.20,36.53,36.34,36.33,36.27,37.89,40.56,39.04,38.19
278,37.14,39.49,36.74,36.56,36.53,36.51,38.13,40.97,39.38,38.46
279,37.07,39.46,36.68,36.48,36.47,36.44,38.07,41.07,39.40,38.41
280,36.64,39.04,36.28,36.03,36.06,36.01,37.64,40.71,38.99,37.97
281,35.40,37.74,35.11,34.78,34.88,34.77,36.38,39.22,37.59,36.65
282,33.51,35.76,33.30,32.88,33.07,32.88,34.47,36.98,35.46,34.65
283,33.48,35.66,33.28,32.87,33.06,32.85,34.42,36.81,35.34,34.57
284,34.13,36.22,33.92,33.56,33.70,33.50,35.06,37.19,35.84,35.19
285,34.03,36.13,33.83,33.47,33.62,33.41,34.97,37.10,35.74,35.09
286,34.14,36.21,33.93,33.58,33.72,33.51,35.07,37.10,35.79,35.19
287,34.50,36.57,34.28,33.96,34.08,33.88,35.43,37.42,36.14,35.56
288,34.97,37.06,34.73,34.43,34.52,34.35,35.91,37.94,36.66,36.06
289,34.65,36.79,34.41,34.08,34.20,34.02,35.59,37.89,36.47,35.75
290,34.24,36.40,34.02,33.66,33.81,33.62,35.19,37.51,36.07,35.34
291,33.83,35.96,33.63,33.25,33.41,33.20,34.76,37.03,35.61,34.90
292,33.58,35.68,33.39,33.00,33.17,32.96,34.51,36.67,35.29,34.63
293,33.45,35.52,33.27,32.88,33.05,32.83,34.37,36.44,35.10,34.48
294,33.56,35.59,33.38,33.01,33.17,32.94,34.48,36.40,35.13,34.57
295,33.78,35.80,33.60,33.24,33.39,33.16,34.70,36.58,35.33,34.79
296,34.19,36.22,33.99,33.65,33.78,33.57,35.11,36.98,35.75,35.21
297,34.59,36.64,34.37,34.05,34.16,33.97,35.52,37.45,36.21,35.64
298,35.11,37.19,34.86,34.57,34.66,34.49,36.05,38.06,36.79,36.20
299,35.96,38.10,35.67,35.42,35.46,35.34,36.91,39.04,37.75,37.11
300,36.18,38.38,35.87,35.62,35.66,35.55,37.14,39.49,38.10,37.37
301,36.47,38.71,36.13,35.90,35.92,35.83,37.43,39.95,38.49,37.69
302,36.91,39.20,36.53,36.34,36.33,36.27,37.89,40.56,39.04,38.19
303,37.14,39.49,36.74,36.56,36.53,36.51,38.13,40.97,39.38,38.46
304,37.07,39.46,36.68,36.48,36.47,36.44,38.07,41.07,39.40,38.41
305,36.64,39.04,36.28,36.03,36.06,36.01,37.64,40.71,38.99,37.97
306,35.40,37.74,35.11,34.78,34.88,34.77,36.38,39.22,37.59,36.65
307,33.51,35.76,33.30,32.88,33.07,32.88,34.47,36.98,35.46,34.65
308,33.48,35.66,33.28,32.87,33.06,32.85,34.42,36.81,35.34,34.57
309,34.13,36.22,33.92,33.56,33.70,33.50,35.06,37.19,35.84,35.19
310,34.03,36.13,33.83,33.47,33.62,33.41,34.97,37.10,35.74,35.09
311,34.14,36.21,33.93,33.58,33.72,33.51,35.07,37.10,35.79,35.19
312,34.50,36.57,34.28,33.96,34.08,33.88,35.43,37.42,36.14,35.56
313,34.97,37.06,34.73,34.43,34.52,34.35,35.91,37.94,36.66,36.06
314,34.65,36.79,34.41,34.08,34.20,34.02,35.59,37.89,36.47,35.75
315,34.24,36.40,34.02,33.66,33.81,33.62,35.19,37.51,36.07,35.34
316,33.83,35.96,33.63,33.25,33.41,33.20,34.76,37.03,35.61,34.90
317,33.58,35.68,33.39,33.00,33.17,32.96,34.51,36.67,35.29,34.63
318,33.45,35.52,33.27,32.88,33.05,32.83,34.37,36.44,35.10,34.48
319,33.56,35.59,33.38,33.01,33.17,32.94,34.48,36.40,35.13,34.57
320,33.78,35.80,33.60,33.24,33.39,33.16,34.70,36.58,35.33,34.79
321,34.19,36.22,33.99,33.65,33.78,33.57,35.11,36.98,35.75,35.21
322,34.59,36.64,34.37,34.05,34.16,33.97,35.52,37.45,36.21,35.64
323,35.11,37.19,34.86,34.57,34.66,34.49,36.05,38.06,36.79,36.20
324,35.96,38.10,35.67,35.42,35.46,35.34,36.91,39.04,37.75,37.11
325,36.18,38.38,35.87,35.62,35.66,35.55,37.14,39.49,38.10,37.37
326,36.47,38.71,36.13,35.90,35.92,35.83,37.43,39.95,38.49,37.69
327,36.91,39.20,36.53,36.34,36.33,36.27,37.89,40.56,39.04,38.19
328,37.14,39.49,36.74,36.56,36.53,36.51,38.13,40.97,39.38,38.46
329,37.07,39.46,36.68,36.48,36.47,36.44,38.07,41.07,39.40,38.41
330,36.64,39.04,36.28,36.03,36.06,36.01,37.64,40.71,38.99,37.97
